key,name,ra,dec,ll,bb,sg_xx,sg_yy,sg_zz,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,velocity_gsr,velocity_lg,ref_vlos,distance,distance_em,distance_ep,distance_modulus,distance_modulus_em,distance_modulus_ep,distance_gc,distance_m31,distance_lg,distance_host,distance_measurement_method,ref_distance,M_V,M_V_em,M_V_ep,mass_stellar,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,mass_HI,mass_HI_ul,host,confirmed_real,confirmed_galaxy,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,rhalf,rhalf_em,rhalf_ep,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,surface_brightness_rhalf,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,ref_structure,ref_structure_king,ref_structure_sersic,metallicity,metallicity_em,metallicity_ep,metallicity_type,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,age,age_em,age_ep,ref_age
donatiello_9,Donatiello IX,10.676,-23.76961,92.0418775,-86.1056738,165.56,-3456.77,-214.36,,,,,,,,,,,,,,,,,,3467.37,,,27.7,,,3467.4,3217.64,3322.25,113.56,host,,-7.95,0.03,0.03,5.41,,,,,,,ngc_0253,0,0,19.75,0.03,0.03,MartinezDelgado2026A&A...705A..77M,0.2583,0.0133,0.0133,260.28,13.25,13.37,170.67,8.9,9.0,-27.0,2.0,2.0,0.57,0.01,0.01,,26.78,,,,,,,0.2583333333333333,0.0133333333333333,0.0133333333333333,0.76,0.05,0.05,,,,,,MartinezDelgado2026A&A...705A..77M,,MartinezDelgado2026A&A...705A..77M,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw0741p4005,dw0741p4005,115.3924,40.0843,179.2705915,26.1917156,6865.93,5188.01,-5623.65,,,,,,,,,,,,,,,,,,10280.16,0.0,0.0,30.06,0.46,0.48,10287.45,10091.41,10178.83,95.38,sbf,Li2025arXiv250408030L,-11.72,0.1,0.1,6.92,,,,,,,ddo_046,1,1,18.34,0.1,0.1,Li2025arXiv250408030L,0.0937,0.0067,,280.1,,,280.1,,,,,,,,,,24.09,,,,,,,,,,,,,,,,,,Li2025arXiv250408030L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1008p7038b,dw1008p7038b,152.2005,70.6456,139.5162681,40.8412168,8026.36,6934.03,465.33,,,,,,,,,,,,,,,,,,10616.96,0.0,0.0,30.13,0.25,0.28,10621.63,10309.2,10457.02,1746.66,sbf,Li2025arXiv250408030L,-12.47,0.1,0.1,7.22,,,,,,,ugc_05423,1,1,17.66,0.1,0.1,Li2025arXiv250408030L,10.5,0.7,0.7,32382.9,2130.03,2149.63,32382.9,2130.03,2149.63,,,,,,,,33.65,,,,,,,,,,,,,,,,,,Li2025arXiv250408030L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1009p7032,dw1009p7032,152.3942,70.5489,139.559453,40.9526888,6788.51,5888.37,391.04,,,,,,,,,,,,,,,,,,8994.98,0.0,0.0,29.77,,,8999.65,8693.15,8836.84,137.37,trgb,Karachentsev2013AJ....145..101K,-12.01,0.1,0.1,7.04,,,,,,,ugc_05423,1,1,17.76,0.1,0.1,Li2025arXiv250408030L,12.8,0.9,0.9,33442.88,2320.23,2341.58,33442.88,2320.23,2341.58,,,,,,,,34.18,,,,,,,,,,,,,,,,,,Li2025arXiv250408030L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1242p4115,dw1242p4115,190.547,41.2525,130.0100708,75.7483764,1939.37,7624.45,1096.47,,,,,,,,,,,,,,,,,,7943.28,0.0,0.0,29.5,0.22,0.2,7944.57,8081.09,8003.07,288.11,sbf,Li2025arXiv250408030L,-11.57,0.1,0.1,6.86,,,,,,,ngc_4618,1,1,17.93,0.1,0.1,Li2025arXiv250408030L,12.8,1.1,1.1,29523.17,2504.27,2527.31,29523.17,2504.27,2527.31,,,,,,,,34.35,,,,,,,,,,,,,,,,,,Li2025arXiv250408030L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1250p5056,dw1250p5056,192.7354,50.9346,123.1256449,66.1934657,3051.0,7006.15,1555.23,,,,,,,,,,,,,,,,,,7798.3,0.0,0.0,29.46,0.4,0.47,7800.1,7806.89,7792.94,1283.31,sbf,Li2025arXiv250408030L,-10.69,0.11,0.11,6.51,,,,,,,ngc_4707,1,1,18.77,0.11,0.11,Li2025arXiv250408030L,4.11,0.3,0.3,9309.18,670.52,676.69,9309.18,670.52,676.69,,,,,,,,32.73,,,,,,,,,,,,,,,,,,Li2025arXiv250408030L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1259m1735,dw1259m1735,194.9186,-17.5966,305.7194427,45.2305638,-4118.03,4306.34,-377.34,,,,,,,,,,,,,,,,,,5970.35,0.0,0.0,28.88,0.12,0.13,5967.02,6687.21,6327.01,107.14,sbf,Li2026ApJ...998L..24L,-11.6,0.09,0.09,6.87,,,,,,,ddo_161,1,1,17.28,0.09,0.09,Li2026ApJ...998L..24L,0.2567,0.0167,0.0167,445.16,28.52,28.78,445.16,28.52,28.78,,,,,,,,25.21,,,,,,,,,,,,,,,,,,Li2026ApJ...998L..24L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1301m1627,dw1301m1627,195.3665,-16.4598,306.4157819,46.344102,-4276.3,4628.34,-320.13,,,,,,,,,,,,,,,,,,6309.57,0.0,0.0,29.0,0.17,0.18,6306.25,7020.08,6662.97,305.89,sbf,Li2026ApJ...998L..24L,-11.36,0.1,0.1,6.78,,,,,,,ddo_161,1,1,17.64,0.1,0.1,Li2026ApJ...998L..24L,0.285,0.0167,0.0167,522.45,30.14,30.42,522.45,30.14,30.42,,,,,,,,25.8,,,,,,,,,,,,,,,,,,Li2026ApJ...998L..24L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1305m1715,dw1305m1715,196.2662,-17.2573,307.5752024,45.4915567,-4298.82,4492.64,-249.09,,,,,,,,,,,,,,,,,,6223.0,0.0,0.0,28.97,0.14,0.15,6219.54,6936.91,6578.17,203.36,sbf,Li2026ApJ...998L..24L,-12.36,0.09,0.09,7.18,,,,,,,ddo_161,1,1,16.61,0.09,0.09,Li2026ApJ...998L..24L,0.1367,0.005,0.005,247.21,8.92,9.0,247.21,8.92,9.0,,,,,,,,23.18,,,,,,,,,,,,,,,,,,Li2026ApJ...998L..24L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw1343+58,dw1343+58,205.779167,58.227778,110.2367956,57.6085671,2668.62,4547.37,1879.56,,,,,,,,195.0,1.0,1.0,,,,,322.63,337.67,Karunakaran2020AJ....159...37K,5597.58,0.0,0.0,28.74,,,5599.09,5512.12,5541.44,,trgb,Tully2009AJ....138..323T,-13.42,,,7.6,,,,,6.66,,,1,1,15.32,,,Muller2017A&A...602A.119M,0.4767,0.0217,0.0217,775.41,34.76,35.08,775.41,34.76,35.08,,,,,,,,24.6,,,,,,,,,,,,,0.62,0.12,0.12,,Karunakaran2020AJ....159...37K,Muller2017A&A...602A.119M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_0128-4116,Dw0128-4116,22.179167,-41.276111,276.8787439,-73.9124327,-846.74,-3757.52,-1143.54,,,,,,,,,,,,,,,,,,4017.91,,,28.02,,,4017.65,4000.89,3990.58,84.53,host,,-10.65,,,6.49,,,,,,,ngc_0625,0,0,17.37,,,Karachentsev2025PASA...42...26K,0.68,,,794.76,,,550.62,,,,,,0.52,,,,26.62,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_0312-6643,Dw0312-6643,48.087917,-66.721111,284.1494723,-44.9246677,-2550.1,-2837.96,-1994.57,,,,,,,,,,,,,,,,,,4305.27,,,28.17,,,4303.87,4648.67,4463.41,47.13,host,,-7.48,,,5.23,,,,,,,ngc_1313,0,0,20.69,,,Karachentsev2025PASA...42...26K,0.64,,,801.5,,,487.54,,,,,,0.63,,,,29.53,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1105-3041,Dw1105-3041,166.447917,-30.688611,277.5273276,26.919723,-4544.04,3404.17,-3437.85,,,,,,,,,,,,,,,,,,6637.43,,,29.11,,,6636.49,7362.1,6998.36,393.48,host,,-9.42,,,6.0,,,,,,,ngc_3621,0,0,19.69,,,Karachentsev2025PASA...42...26K,0.77,,,1486.68,,,594.67,,,,,,0.84,,,,28.02,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1128-3225,Dw1128-3225,172.242083,-32.423056,283.3903705,27.300095,-4890.94,3388.64,-2941.3,,,,,,,,,,,,,,,,,,6637.43,,,29.11,,,6635.76,7382.71,7009.21,264.84,host,,-8.92,,,5.8,,,,,,,ngc_3621,0,0,20.19,,,Karachentsev2025PASA...42...26K,0.47,,,907.45,,,608.74,,,,,,0.55,,,,28.57,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1231-1216,Dw1231-1216,187.775,-12.27,295.1411543,50.2938445,-5647.55,7556.47,-1485.24,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.72,10235.11,9890.81,377.9,host,,-11.51,,,6.84,,,,,,,ngc_4594,0,0,18.39,,,Karachentsev2025PASA...42...26K,0.72,,,2000.13,,,1039.3,,,,,,0.73,,,,27.14,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1244-0842,Dw1244-0842,191.007917,-8.713056,299.8086727,54.1137721,-5337.06,7876.09,-827.07,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.56,10212.76,9879.26,512.57,host,,-10.61,,,6.48,,,,,,,ngc_4594,0,0,19.29,,,Karachentsev2025PASA...42...26K,0.56,,,1555.66,,,1008.18,,,,,,0.58,,,,27.98,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1244-0951,Dw1244-0951,191.020833,-9.85,299.9224075,52.9787662,-5485.56,7768.23,-874.25,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.49,10220.38,9883.2,339.81,host,,-8.41,,,5.6,,,,,,,ngc_4594,0,0,21.49,,,Karachentsev2025PASA...42...26K,0.24,,,666.71,,,333.36,,,,,,0.75,,,,27.78,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1245-1332,Dw1245-1332,191.477083,-13.541944,300.8703784,49.3076685,-5970.12,7391.62,-960.55,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.21,10243.38,9895.09,400.37,host,,-11.41,,,6.8,,,,,,,ngc_4594,0,0,18.49,,,Karachentsev2025PASA...42...26K,0.87,,,2416.83,,,1323.75,,,,,,0.7,,,,27.77,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1249-0928,Dw1249-0928,192.312917,-9.468889,302.0277097,53.3990202,-5491.11,7786.0,-653.43,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.36,10217.65,9881.78,522.43,host,,-8.71,,,5.72,,,,,,,ngc_4594,0,0,21.19,,,Karachentsev2025PASA...42...26K,0.51,,,1416.76,,,896.04,,,,,,0.6,,,,29.62,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1258-0948,Dw1258-0948,194.6,-9.815,305.7836559,53.0181937,-5627.8,7709.39,-307.03,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9547.07,10218.91,9882.44,811.67,host,,-8.81,,,5.76,,,,,,,ngc_4594,0,0,21.09,,,Karachentsev2025PASA...42...26K,0.53,,,1472.32,,,832.87,,,,,,0.68,,,,29.36,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1259-1407,Dw1259-1407,194.975833,-14.123056,306.0422628,48.6975606,-6180.48,7266.94,-440.82,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9546.77,10245.33,9896.1,909.7,host,,-9.51,,,6.04,,,,,,,ngc_4594,0,0,20.39,,,Karachentsev2025PASA...42...26K,0.61,,,1694.56,,,535.87,,,,,,0.9,,,,27.71,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1259-1429,Dw1259-1429,194.755833,-14.483889,305.6951191,48.3471574,-6215.72,7233.59,-491.07,,,,,,,,,,,,,,,,,,9549.93,,,29.9,,,9546.78,10247.55,9897.25,907.65,host,,-11.11,,,6.68,,,,,,,ngc_4594,0,0,18.79,,,Karachentsev2025PASA...42...26K,0.66,,,1833.45,,,1037.16,,,,,,0.68,,,,27.54,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1301-1627,Dw1301-1627,195.367083,-16.461111,306.4164834,46.3427616,-3492.04,3779.33,-261.4,,,,,,,,,,,,,,,,,,5152.29,,,28.56,,,5148.96,5864.33,5506.12,554.19,host,,-9.97,,,6.22,,,,,,,ngc_5068,0,0,18.59,,,Karachentsev2025PASA...42...26K,0.76,,,1139.04,,,711.33,,,,,,0.61,,,,27.86,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1309-1721,Dw1309-1721,197.325,-17.365,308.9958973,45.2963323,-3585.68,3697.86,-121.51,,,,,,,,,,,,,,,,,,5152.29,,,28.56,,,5148.7,5867.12,5507.6,388.33,host,,-8.97,,,5.82,,,,,,,ngc_5068,0,0,19.59,,,Karachentsev2025PASA...42...26K,0.52,,,779.34,,,365.54,,,,,,0.78,,,,27.42,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1314-1817,Dw1314-1817,198.645833,-18.288889,310.6102722,44.2375146,-3665.72,3620.4,-36.18,,,,,,,,,,,,,,,,,,5152.29,,,28.56,,,5148.5,5870.08,5509.18,263.79,host,,-10.87,,,6.58,,,,,,,ngc_5068,0,0,17.69,,,Karachentsev2025PASA...42...26K,0.83,,,1243.95,,,542.23,,,,,,0.81,,,,26.37,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1321-1935,Dw1321-1935,200.495833,-19.591944,312.739607,42.6973603,-3774.29,3506.32,80.78,,,,,,,,,,,,,,,,,,5152.29,,,28.56,,,5148.24,5873.6,5511.05,145.26,host,,-10.25,,,6.33,,,,,,,ngc_5068,0,0,18.31,,,Karachentsev2025PASA...42...26K,0.89,,,1333.88,,,326.73,,,,,,0.94,,,,25.89,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1321-2202,Dw1321-2202,200.267083,-22.033056,311.9500177,40.3192763,-3910.8,3354.35,-1.82,,,,,,,,,,,,,,,,,,5152.29,,,28.56,,,5148.15,5884.16,5516.68,100.01,host,,-10.81,,,6.56,,,,,,,ngc_5068,0,0,17.75,,,Karachentsev2025PASA...42...26K,0.84,,,1258.94,,,641.94,,,,,,0.74,,,,26.8,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1324-2017,Dw1324-2017,201.225833,-20.298056,313.4943493,41.8863154,-3826.96,3447.58,120.99,,,,,,,,,,,,,,,,,,5152.29,,,28.56,,,5148.13,5875.6,5512.12,142.37,host,,-8.37,,,5.58,,,,,,,ngc_5068,0,0,20.19,,,Karachentsev2025PASA...42...26K,0.41,,,614.48,,,336.57,,,,,,0.7,,,,27.84,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1844-6232,Dw1844-6232,281.227083,-62.546944,333.0077852,-23.1379769,-8417.83,-3972.05,1930.77,,,,,,,,,,,,,,,,,,9506.05,,,29.89,,,9499.39,9977.81,9737.04,512.84,host,,-10.16,,,6.3,,,,,,,ngc_6744,0,0,19.73,,,Karachentsev2025PASA...42...26K,0.46,,,1271.99,,,475.94,,,,,,0.86,,,,26.8,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1851-6355,Dw1851-6355,282.929167,-63.92,331.7485371,-24.2068407,-8398.61,-4111.1,1710.89,,,,,,,,,,,,,,,,,,9506.05,,,29.89,,,9499.52,9975.93,9736.07,329.55,host,,-9.2,,,5.91,,,,,,,ngc_6744,0,0,20.69,,,Karachentsev2025PASA...42...26K,0.38,,,1050.77,,,469.92,,,,,,0.8,,,,27.73,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1851-6356,Dw1851-6356,282.925833,-63.935,331.7321377,-24.2086912,-8399.1,-4111.11,1708.43,,,,,,,,,,,,,,,,,,9506.05,,,29.89,,,9499.52,9976.0,9736.11,329.79,host,,-8.4,,,5.59,,,,,,,ngc_6744,0,0,21.49,,,Karachentsev2025PASA...42...26K,0.28,,,774.26,,,299.87,,,,,,0.85,,,,27.56,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1851-6400,Dw1851-6400,282.792917,-64.008056,331.6399755,-24.1678109,-8405.25,-4103.55,1696.37,,,,,,,,,,,,,,,,,,9506.05,,,29.89,,,9499.53,9976.86,9736.55,339.71,host,,-11.92,,,7.0,,,,,,,ngc_6744,0,0,17.97,,,Karachentsev2025PASA...42...26K,0.53,,,1465.55,,,463.45,,,,,,0.9,,,,24.98,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_1851-6511,Dw1851-6511,282.912917,-65.193889,330.3811357,-24.4727046,-8429.88,-4128.47,1502.58,,,,,,,,,,,,,,,,,,9506.05,,,29.89,,,9499.62,9981.09,9738.72,391.7,host,,-8.7,,,5.71,,,,,,,ngc_6744,0,0,21.19,,,Karachentsev2025PASA...42...26K,0.56,,,1548.51,,,409.7,,,,,,0.93,,,,27.93,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_2140-5544,Dw2140-5544,325.247083,-55.746944,339.3931966,-45.6100492,-6164.62,-7026.19,1730.64,,,,,,,,,,,,,,,,,,9506.05,,,29.89,,,9500.73,9727.89,9609.77,224.48,host,,-11.3,,,6.75,,,,,,,ngc_7090,0,0,18.59,,,Karachentsev2025PASA...42...26K,0.88,,,2433.37,,,1519.64,,,,,,0.61,,,,28.18,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_2256-4107,Dw2256-4107,344.057917,-41.128611,354.8443356,-62.5439913,-3608.95,-9003.27,1786.44,,,,,,,,,,,,,,,,,,9862.79,,,29.97,,,9859.07,9837.18,9842.34,36.24,host,,-13.28,,,7.55,,,,,,,ngc_7424,0,0,16.69,,,Karachentsev2025PASA...42...26K,3.0,,,8606.91,,,6777.09,,,,,,0.38,,,,29.45,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dw_2256-4250,Dw2256-4250,344.159167,-42.843889,351.3936753,-61.939114,-3845.29,-8936.28,1622.14,,,,,,,,,,,,,,,,,,9862.79,,,29.97,,,9859.02,9858.71,9853.11,305.97,host,,-13.08,,,7.47,,,,,,,ngc_7424,0,0,16.89,,,Karachentsev2025PASA...42...26K,1.42,,,4073.94,,,2304.57,,,,,,0.68,,,,27.3,,,,,,,,,,,,,,,,,,Karachentsev2025PASA...42...26K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_059-001,ESO 059-001,112.830417,-68.186111,279.7732466,-21.4735022,-3417.12,-1396.58,-2801.99,,,,,,,,530.0,3.0,3.0,,,,,303.95,246.77,Kirby2012MNRAS.420.2924K,4634.47,0.0,0.0,28.33,0.03,0.03,4633.19,5187.43,4903.37,,trgb,Tully2009AJ....138..323T,-15.33,,,8.37,,,,,8.0,,,1,1,13.0,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,2.2,2.2,,Kirby2012MNRAS.420.2924K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_104-044,ESO104-044,287.84625,-64.219167,331.8544437,-26.3750175,-8437.9,-4535.06,1690.8,,,,,,,,750.0,,,,,,,652.94,613.72,Karachentsev2013AJ....145..101K,9727.47,0.0,0.0,29.94,0.18,0.18,9721.06,10177.41,9947.4,231.5,trgb,Tully2009AJ....138..323T,-15.71,0.09,0.09,8.52,,,,,8.47,,ngc_6744,1,1,14.23,0.09,0.09,Carlsten2022ApJ...933...47C,0.5983,0.03,0.03,1691.29,83.64,84.41,1691.29,83.64,84.41,,,,,,,,24.0,,,,,,,,,,,,,13.2,,,,Karachentsev2013AJ....145..101K,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_115-021,ESO 115-021,39.4375,-61.341111,282.800862,-51.4302026,-2608.84,-3751.01,-2224.08,,,,,,,,515.0,2.0,2.0,,,,,361.38,338.57,Koribalski2004AJ....128...16K,5081.59,0.0,0.0,28.53,0.02,0.02,5080.48,5338.32,5197.06,,trgb,Tully2009AJ....138..323T,-15.78,0.09,0.09,8.55,,,,,8.58,,,1,1,12.75,0.09,0.09,Carlsten2021ApJ...922..267C,1.5958,0.0762,0.0762,2356.59,110.93,111.95,847.93,78.12,76.27,,,,0.87,0.02,0.02,,22.43,,,,,,,,,,,,,62.517,,,,Koribalski2004AJ....128...16K,Carlsten2021ApJ...922..267C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_121-020,ESO 121-020,93.977083,-57.726389,266.5064027,-27.3171299,-3410.3,-2312.52,-4472.68,,,,,,,,587.0,2.0,2.0,,,,,364.93,318.84,Kirby2012MNRAS.420.2924K,6081.35,0.0,0.0,28.92,0.05,0.05,6081.8,6512.13,6288.44,,trgb,Tully2009AJ....138..323T,-13.64,0.09,0.09,7.69,,,,,7.94,,,1,1,15.28,0.09,0.09,Carlsten2021ApJ...922..267C,0.3418,0.0175,0.0175,604.06,30.5,30.78,508.99,26.7,26.93,,,,0.29,0.02,0.02,,23.46,,,,,,,,,,,,,10.0,1.2,1.2,,Kirby2012MNRAS.420.2924K,Carlsten2021ApJ...922..267C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_137-018,ESO 137-018,245.247083,-60.4875,326.1061312,-7.4259132,-5744.79,-850.12,794.03,,,,,,,,603.0,1.0,1.0,,,,,476.8,418.19,Kirby2012MNRAS.420.2924K,5861.38,0.0,0.0,28.84,0.08,0.08,5854.7,6491.15,6172.08,,trgb,Tully2009AJ....138..323T,-18.21,,,9.52,,,,,8.59,,,1,1,10.63,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,1.5,1.5,,Kirby2012MNRAS.420.2924K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_154-023,ESO 154-023,44.21,-54.573056,271.8087792,-54.3050415,-2394.46,-4462.5,-2951.01,,,,,,,,574.0,2.0,2.0,,,,,424.69,408.01,Koribalski2004AJ....128...16K,5861.38,0.0,0.0,28.84,0.02,0.02,5861.24,6045.14,5941.3,,trgb,Tully2009AJ....138..323T,-16.76,,,8.94,,,,,9.14,,,1,1,12.08,,,Karachentsev2013AJ....145..101K,1.7217,0.2667,0.2667,2926.04,447.98,452.1,2089.61,319.92,322.86,39.0,,,0.49,,,,23.41,,,,,,,,,,,,,169.0,,,,Koribalski2004AJ....128...16K,Li2026ApJS..282...16L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_199-007,ESO 199-007,44.517083,-49.3825,263.9952274,-57.0662083,-1954.35,-4737.13,-3169.85,,,,,,,,630.0,18.0,18.0,,,,,489.94,479.23,Doyle2005MNRAS.361...34D,6025.6,0.0,0.0,28.9,0.06,0.06,6026.06,6147.47,6074.45,,trgb,Tully2009AJ....138..323T,-12.63,0.09,0.09,7.29,,,,,7.25,,,1,1,16.27,0.09,0.09,Carlsten2021ApJ...922..267C,0.2737,0.0153,0.0153,479.12,26.48,26.72,291.41,18.1,17.92,,,,0.63,0.02,0.02,,23.26,,,,,,,,,,,,,2.1,,,,Doyle2005MNRAS.361...34D,Carlsten2021ApJ...922..267C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_215-009,ESO 215-009,164.375833,-48.178889,284.0635666,10.4747483,-4495.48,1313.59,-2826.27,,,,,,,,598.0,1.0,1.0,,,,,368.23,289.78,Kirby2012MNRAS.420.2924K,5470.16,0.0,0.0,28.69,0.02,0.02,5468.22,6206.04,5836.77,2704.84,trgb,Tully2009AJ....138..323T,-13.92,,,7.8,,,,,8.85,,ngc_5128,1,1,14.77,,,Karachentsev2013AJ....145..101K,0.4717,0.01,0.01,750.19,15.68,15.82,750.19,15.68,15.82,,,,,,,,24.03,,,,,,,,,,,,,100.9,3.1,3.1,,Kirby2012MNRAS.420.2924K,Warren2004AJ....128.1152W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eso_219-010,ESO219-010,194.04,-50.143889,303.7074825,12.7207476,-4536.71,1168.93,-980.07,,,,,,,,,,,,,,,,,,4786.3,0.0,0.0,28.4,0.18,0.18,4781.91,5553.99,5169.8,1276.05,sbf,Jerjen2000AJ....119..166J,-16.07,,,8.66,,,,,,,ngc_5128,1,1,12.33,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
